"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
9.917675683E0,-2.929390874E-3,-6.973281503E-1,3.840431452E0,3.903228006E0
9.920160006E0,-1.358172111E-2,-7.537854910E-1,3.844692230E0,3.917912119E0
9.922644277E0,-1.464695390E-2,-7.718944550E-1,3.847887993E0,3.924573555E0
9.925128183E0,-1.038602181E-2,-7.782858610E-1,3.854279280E0,3.932086662E0
9.927597662E0,-3.994623665E-3,-7.569811940E-1,3.860670805E0,3.934185500E0
9.930081569E0,1.091863867E-2,-7.228937745E-1,3.862801313E0,3.929876412E0
9.932565527E0,2.796236612E-2,-6.781539917E-1,3.863866568E0,3.923026839E0
9.935049433E0,4.713656008E-2,-6.238270998E-1,3.860670805E0,3.911030704E0
9.937533392E0,7.270215452E-2,-5.652392507E-1,3.857475042E0,3.899345421E0
9.940017298E0,1.014634445E-1,-4.949339032E-1,3.853214264E0,3.886195384E0
9.942501204E0,1.376813650E-1,-4.256937504E-1,3.855344534E0,3.881217954E0
9.944985475E0,1.760297567E-1,-3.501953483E-1,3.865996838E0,3.885814561E0
9.947483548E0,2.143781483E-1,-2.692376375E-1,3.880910158E0,3.896140469E0
9.949967819E0,2.548570037E-1,-1.914756298E-1,3.897953987E0,3.910966670E0
9.952452090E0,2.974663079E-1,-1.201050207E-1,3.919258595E0,3.932365618E0
9.954936360E0,3.454017937E-1,-6.045197323E-2,3.943758965E0,3.959317064E0
9.957420631E0,3.890763521E-1,-1.571218669E-2,3.975715876E0,3.994739541E0
9.959904902E0,4.348813891E-1,5.592473317E-3,4.006607533E0,4.030143548E0
9.962389225E0,4.753602445E-1,6.657706574E-3,4.039629936E0,4.067508047E0
9.964873131E0,5.082492828E-1,-1.251648832E-2,4.073584080E0,4.105187115E0
9.967342871E0,5.348801613E-1,-4.873441160E-2,4.116193771E0,4.151086965E0
9.969826777E0,5.540543199E-1,-1.030612960E-1,4.153476715E0,4.191535118E0
9.972310683E0,5.647066832E-1,-1.616491079E-1,4.200346947E0,4.241218993E0
9.974794590E0,5.700328350E-1,-2.276935577E-1,4.247217178E0,4.291344259E0
9.977278496E0,5.689675808E-1,-2.937380075E-1,4.302609444E0,4.349994730E0
9.979762402E0,5.604457259E-1,-3.512606025E-1,4.360131741E0,4.410014991E0
9.982246308E0,5.455324650E-1,-3.938699067E-1,4.411262989E0,4.462284206E0
9.984730267E0,5.220973492E-1,-4.267589748E-1,4.453872204E0,4.504629449E0
9.987215787E0,4.924039543E-1,-4.555202723E-1,4.477307320E0,4.527277461E0
9.989699746E0,4.604469836E-1,-4.885424972E-1,4.483698845E0,4.533678476E0
9.992183704E0,4.220985770E-1,-5.332822800E-1,4.473046780E0,4.524456287E0
9.994667662E0,3.944025338E-1,-5.950657725E-1,4.450676918E0,4.507569374E0
9.997151621E0,3.730978668E-1,-6.781539917E-1,4.424046040E0,4.491244618E0
9.999635527E0,3.592498302E-1,-7.729597092E-1,4.396349907E0,4.478216124E0
1.000212022E1,3.571193814E-1,-8.720263839E-1,4.363327503E0,4.463921053E0
1.000463178E1,3.613803089E-1,-9.668321013E-1,4.328175068E0,4.449545983E0
1.000711647E1,3.741630912E-1,-1.046591401E0,4.294087410E0,4.435598975E0
1.000960115E1,3.912068307E-1,-1.089200735E0,4.262130260E0,4.416464127E0
1.001208579E1,4.157072008E-1,-1.114766359E0,4.229108334E0,4.393275977E0
1.001457048E1,4.423380196E-1,-1.122223020E0,4.191824913E0,4.361931170E0
1.001705516E1,4.742949903E-1,-1.098787904E0,4.156672478E0,4.325530798E0
1.001953985E1,5.050535798E-1,-1.055113316E0,4.122584820E0,4.285329488E0
1.002202449E1,5.316844583E-1,-9.934629202E-1,4.088497639E0,4.240927950E0
1.002450824E1,5.583152771E-1,-9.125052094E-1,4.055608273E0,4.194322373E0
1.002695626E1,5.774894357E-1,-8.326127529E-1,4.017260075E0,4.143080563E0
1.002944006E1,5.945332050E-1,-7.537854910E-1,3.982107401E0,4.096198439E0
1.003192381E1,6.030550599E-1,-6.866758466E-1,3.939497948E0,4.044112165E0
1.003440761E1,6.041202545E-1,-6.248922944E-1,3.897953987E0,3.993682129E0
1.003689136E1,6.009245515E-1,-5.780220628E-1,3.859605551E0,3.948642150E0
1.003937511E1,5.902722478E-1,-5.428693891E-1,3.816996336E0,3.900331977E0
1.004185891E1,5.753589869E-1,-5.109124184E-1,3.773321629E0,3.850977223E0
1.004434376E1,5.561847687E-1,-4.970643520E-1,3.729647160E0,3.803509222E0
1.004686886E1,5.338149071E-1,-4.832163453E-1,3.687037706E0,3.756687828E0
1.004935370E1,5.146406889E-1,-4.810858667E-1,3.641232729E0,3.708756454E0
1.005183855E1,4.913387299E-1,-4.746944606E-1,3.593297243E0,3.657667789E0
1.005432339E1,4.668383598E-1,-4.672378302E-1,3.541100979E0,3.602172315E0
1.005680818E1,4.434032440E-1,-4.672378302E-1,3.488904476E0,3.547868666E0
1.005929303E1,4.199681282E-1,-4.683030546E-1,3.433645487E0,3.490788207E0
1.006177787E1,3.933372796E-1,-4.725640118E-1,3.377188206E0,3.432700269E0
1.006426173E1,3.699021637E-1,-4.725640118E-1,3.315404654E0,3.369280691E0
1.006670902E1,3.464670479E-1,-4.736292362E-1,3.249360085E0,3.301924443E0
1.006919287E1,3.294233084E-1,-4.725640118E-1,3.184381008E0,3.236065337E0
1.007167678E1,3.113143444E-1,-4.746944606E-1,3.119401693E0,3.170633750E0
1.007416063E1,2.985315621E-1,-4.768249393E-1,3.048031092E0,3.099512325E0
1.007664449E1,2.868140042E-1,-4.949339032E-1,2.978790998E0,3.033219025E0
1.007912834E1,2.804225981E-1,-5.077167153E-1,2.910616159E0,2.967844255E0
1.008161225E1,2.804225981E-1,-5.258256793E-1,2.840443850E0,2.902283711E0
1.008409688E1,2.868140042E-1,-5.471302867E-1,2.773334265E0,2.841301949E0
1.008661011E1,2.921401560E-1,-5.620435476E-1,2.700898409E0,2.774182949E0
1.008909475E1,2.974663079E-1,-5.758916140E-1,2.629527807E0,2.708238144E0
1.009157938E1,2.995967865E-1,-5.865439177E-1,2.558157206E0,2.641582914E0
1.009406402E1,2.974663079E-1,-5.865439177E-1,2.485721350E0,2.571250785E0
1.009654860E1,2.953358591E-1,-5.940005779E-1,2.412220240E0,2.501772660E0
1.009903324E1,2.868140042E-1,-5.982614756E-1,2.335523367E0,2.427930902E0
1.010151787E1,2.782921195E-1,-6.089138389E-1,2.262022257E0,2.359018283E0
1.010400230E1,2.729659677E-1,-6.238270998E-1,2.181197882E0,2.285015289E0
1.010647850E1,2.665745616E-1,-6.451317668E-1,2.098109484E0,2.211180770E0
1.010896287E1,2.633788586E-1,-6.589797735E-1,2.012891054E0,2.134327332E0
1.011144730E1,2.623136342E-1,-6.696321368E-1,1.927672267E0,2.057458629E0
1.011393172E1,2.591179311E-1,-6.824148893E-1,1.841388464E0,1.980793694E0
1.011641610E1,2.601831555E-1,-6.951977015E-1,1.757235050E0,1.907582276E0
1.011890053E1,2.569874525E-1,-7.079805136E-1,1.670951128E0,1.832854776E0
1.012138490E1,2.601831555E-1,-7.175676227E-1,1.586930871E0,1.760950924E0
1.012386933E1,2.580527067E-1,-7.250242233E-1,1.504907966E0,1.690266047E0
1.012635428E1,2.591179311E-1,-7.378070354E-1,1.420754552E0,1.621741293E0
1.012883870E1,2.601831555E-1,-7.473941445E-1,1.337666392E0,1.554234429E0
1.013132313E1,2.644441128E-1,-7.612421513E-1,1.257773876E0,1.493792297E0
1.013380756E1,2.719007432E-1,-7.676335573E-1,1.176816225E0,1.431114153E0
1.013629193E1,2.814878225E-1,-7.740249634E-1,1.093728065E0,1.369157084E0
1.013877636E1,2.889444530E-1,-7.772206664E-1,1.011838198E0,1.308196239E0
1.014126079E1,3.038577139E-1,-7.686987519E-1,9.319457412E-1,1.245692637E0
1.014374501E1,3.187709749E-1,-7.559159994E-1,8.499227762E-1,1.181267395E0
1.014622261E1,3.411408663E-1,-7.378070354E-1,7.753564715E-1,1.123349443E0
1.014870683E1,3.677717149E-1,-7.165023685E-1,7.029206157E-1,1.068985065E0
1.015119105E1,3.954677582E-1,-6.983934045E-1,6.347457170E-1,1.023254719E0
1.015367532E1,4.274247587E-1,-6.760234833E-1,5.697665215E-1,9.820048693E-1
1.015615959E1,4.604469836E-1,-6.451317668E-1,5.090482235E-1,9.419854113E-1
1.015864381E1,4.945344329E-1,-6.174356937E-1,4.515256584E-1,9.108603413E-1
1.016112808E1,5.316844583E-1,-5.833482146E-1,3.973319232E-1,8.836606588E-1
1.016361209E1,5.721632838E-1,-5.513912439E-1,3.430050313E-1,8.654799702E-1
1.016608792E1,6.041202545E-1,-5.098471642E-1,2.918738425E-1,8.426717941E-1
1.016857193E1,6.371424794E-1,-4.757596850E-1,2.407426685E-1,8.308157735E-1
1.017105600E1,6.616428494E-1,-4.342156053E-1,1.917419434E-1,8.142968899E-1
1.017354001E1,6.829475164E-1,-3.917394578E-1,1.438064575E-1,8.003483056E-1
1.017602407E1,6.978607774E-1,-3.512606025E-1,9.374050796E-2,7.868805235E-1
1.017850808E1,7.085131407E-1,-3.214340508E-1,4.793548584E-2,7.794924825E-1
1.018099209E1,7.138392925E-1,-2.948032320E-1,4.260932095E-3,7.723300050E-1
1.018347589E1,7.191654444E-1,-2.777595222E-1,-3.515268862E-2,7.717415371E-1
1.018595074E1,7.212958932E-1,-2.681724131E-1,-6.710968167E-2,7.724557709E-1
1.018843454E1,7.191654444E-1,-2.649767101E-1,-1.043928340E-1,7.735046587E-1
1.019091834E1,7.117088437E-1,-2.713681161E-1,-1.320888996E-1,7.730573136E-1
1.019340214E1,7.031869292E-1,-2.745638192E-1,-1.544587910E-1,7.705288225E-1
1.019588594E1,6.914693713E-1,-2.830856740E-1,-1.778939217E-1,7.680583557E-1
1.019836975E1,6.733604074E-1,-2.862813771E-1,-1.948044896E-1,7.571790107E-1
1.020085350E1,6.563166976E-1,-2.905423045E-1,-2.118482143E-1,7.483622814E-1
1.020333798E1,6.339467764E-1,-2.948032320E-1,-2.278267145E-1,7.353247396E-1
1.020584959E1,6.147726178E-1,-2.937380075E-1,-2.427399755E-1,7.232911477E-1
1.020833407E1,5.902722478E-1,-2.894770801E-1,-2.576532364E-1,7.061186137E-1
1.021081860E1,5.668371320E-1,-2.873466015E-1,-2.704360485E-1,6.906577010E-1
1.021330308E1,5.444672108E-1,-2.777595222E-1,-2.874797583E-1,6.754550371E-1
1.021578761E1,5.157059431E-1,-2.692376375E-1,-3.109148741E-1,6.596283682E-1
1.021827209E1,4.870778024E-1,-2.575200796E-1,-3.386109471E-1,6.466983459E-1
1.022075657E1,4.583165050E-1,-2.468677461E-1,-3.695026934E-1,6.383807197E-1
1.022324074E1,4.242290556E-1,-2.383458912E-1,-4.078511000E-1,6.349185580E-1
1.022571131E1,3.890763521E-1,-2.053236663E-1,-4.504604042E-1,6.296449725E-1
1.022819542E1,3.539236784E-1,-1.691057384E-1,-4.962654412E-1,6.325647074E-1
1.023067959E1,3.166405261E-1,-1.531272531E-1,-5.516575575E-1,6.542440211E-1
1.023316376E1,2.878792286E-1,-1.403444558E-1,-6.113106012E-1,6.901243857E-1
1.023564787E1,2.601831555E-1,-1.275616586E-1,-6.752246022E-1,7.347758261E-1
1.023813204E1,2.314218730E-1,-1.211702600E-1,-7.380733490E-1,7.829371518E-1
1.024061615E1,2.069215178E-1,-1.147788614E-1,-7.998568416E-1,8.341232934E-1
1.024310022E1,1.845516264E-1,-1.062569916E-1,-8.593767285E-1,8.853689698E-1
1.024558037E1,1.685731262E-1,-8.175663650E-2,-9.222254753E-1,9.410636927E-1
1.024806443E1,1.579207927E-1,-5.619104207E-2,-9.882699251E-1,1.002384086E0
1.025054844E1,1.589860320E-1,-2.103835158E-2,-1.057510138E0,1.069601263E0
1.025303251E1,1.664426625E-1,2.263620123E-2,-1.134206891E0,1.146577878E0
1.025551652E1,1.845516264E-1,7.270215452E-2,-1.213034153E0,1.229144728E0
1.025800058E1,2.122476846E-1,1.270290315E-1,-1.297187567E0,1.320560880E0
1.026048464E1,2.442046702E-1,1.898777932E-1,-1.382406116E0,1.416593155E0
1.026296870E1,2.782921195E-1,2.664414048E-1,-1.473883033E0,1.523406945E0
1.026545256E1,3.134448230E-1,3.356815577E-1,-1.565493107E0,1.631471248E0
1.026793662E1,3.475322723E-1,4.102478623E-1,-1.656037927E0,1.741132851E0
1.027042068E1,3.805544972E-1,4.571181238E-1,-1.754039288E0,1.852142685E0
1.027290469E1,4.125114977E-1,4.965317547E-1,-1.850975513E0,1.960311167E0
1.027538870E1,4.327509105E-1,5.327496529E-1,-1.948976994E0,2.066302704E0
1.027787277E1,4.423380196E-1,5.689675808E-1,-2.044714689E0,2.168004887E0
1.028035683E1,4.444684684E-1,6.137073636E-1,-2.144846678E0,2.274765091E0
1.028284115E1,4.434032440E-1,6.552514434E-1,-2.239652395E0,2.375290244E0
1.028533563E1,4.338161349E-1,6.861432195E-1,-2.336588621E0,2.473587545E0
1.028781995E1,4.210333526E-1,7.031869292E-1,-2.427133560E0,2.561780291E0
1.029030428E1,4.093157947E-1,7.138392925E-1,-2.519808769E0,2.650762567E0
1.029278855E1,3.975982368E-1,7.181001902E-1,-2.613549232E0,2.739414505E0
1.029527282E1,3.848154247E-1,7.181001902E-1,-2.707156658E0,2.827091786E0
1.029775714E1,3.741630912E-1,7.159697413E-1,-2.797701359E0,2.911999928E0
1.030024147E1,3.635107577E-1,7.117088437E-1,-2.893572330E0,3.001904459E0
1.030272594E1,3.539236784E-1,7.095783353E-1,-2.988378048E0,3.091790216E0
1.030521766E1,3.464670479E-1,7.053174376E-1,-3.086379528E0,3.184847044E0
1.030770219E1,3.326190114E-1,6.999912262E-1,-3.176924229E0,3.270087258E0
1.031018667E1,3.219666779E-1,6.946650743E-1,-3.272662163E0,3.361032541E0
1.031267120E1,3.059881926E-1,6.765561104E-1,-3.367467880E0,3.448361476E0
1.031515568E1,2.878792286E-1,6.456643939E-1,-3.455882311E0,3.527446599E0
1.031764016E1,2.655093372E-1,6.009245515E-1,-3.537905216E0,3.598385589E0
1.032012464E1,2.410089672E-1,5.444672108E-1,-3.617797613E0,3.666468251E0
1.032260917E1,2.143781483E-1,4.794880152E-1,-3.688102961E0,3.725314778E0
1.032509542E1,1.802906841E-1,3.910736740E-1,-3.756278038E0,3.780881914E0
1.032758001E1,1.419423074E-1,2.952027023E-1,-3.809539557E0,3.823595675E0
1.033006454E1,9.826774895E-2,1.866820902E-1,-3.864798546E0,3.870552228E0
1.033254907E1,5.352795869E-2,7.802832127E-2,-3.910603523E0,3.911748149E0
1.033503360E1,-2.929390874E-3,-2.103835158E-2,-3.956408501E0,3.956465521E0
1.033751813E1,-5.619104207E-2,-9.986559302E-2,-4.006474495E0,4.008112829E0
1.034000266E1,-1.135804728E-1,-1.531272531E-1,-4.059736252E0,4.064210491E0
1.034248662E1,-1.711030602E-1,-1.829537749E-1,-4.115128517E0,4.122745572E0
1.034494808E1,-2.254299372E-1,-1.925408691E-1,-4.179042339E0,4.189544786E0
1.034743204E1,-2.754958868E-1,-1.914756298E-1,-4.241890907E0,4.255137997E0
1.034991594E1,-3.244965971E-1,-1.861494780E-1,-4.311131001E0,4.327331761E0
1.035239990E1,-3.543231487E-1,-1.712362021E-1,-4.385697365E0,4.403317852E0
1.035488386E1,-3.724320829E-1,-1.488663107E-1,-4.461195946E0,4.479189224E0
1.035736782E1,-3.841496706E-1,-1.190397888E-1,-4.541088581E0,4.558862461E0
1.035985172E1,-3.916063011E-1,-7.962616533E-2,-4.615654469E0,4.632921540E0
1.036233584E1,-3.948020041E-1,-5.193011090E-2,-4.689155579E0,4.706032873E0
1.036482563E1,-3.905410469E-1,-2.316881903E-2,-4.766917706E0,4.782945067E0
1.036730975E1,-3.788234890E-1,-1.864157850E-3,-4.851071358E0,4.865840526E0
1.036979381E1,-3.500621915E-1,2.796236612E-2,-4.936289787E0,4.948765735E0
1.037227792E1,-3.244965971E-1,6.844121963E-2,-5.017247677E0,5.028196147E0
1.037476199E1,-3.053224087E-1,1.089200750E-1,-5.089550018E0,5.099863208E0
1.037724610E1,-2.765611112E-1,1.525946259E-1,-5.153464317E0,5.163135253E0
1.037973016E1,-2.446041405E-1,2.037258148E-1,-5.216312885E0,5.226017175E0
1.038221391E1,-1.966686398E-1,2.621804774E-1,-5.288748741E0,5.298894262E0
1.038468511E1,-1.380808353E-1,3.335510790E-1,-5.375032902E0,5.387142223E0
1.038716886E1,-7.856093347E-2,4.155740440E-1,-5.465577602E0,5.481916830E0
1.038965266E1,-2.529928461E-2,5.125102401E-1,-5.568904877E0,5.592495715E0
1.039213641E1,1.517957076E-2,6.009245515E-1,-5.665841103E0,5.697639523E0
1.039462022E1,4.074516147E-2,6.946650743E-1,-5.751992226E0,5.793930816E0
1.039710397E1,5.565842614E-2,7.734923363E-1,-5.829753876E0,5.881106912E0
1.039958777E1,6.098458916E-2,8.468602300E-1,-5.888341904E0,5.949240434E0
1.040207230E1,5.246272683E-2,9.001219273E-1,-5.934146881E0,6.002255495E0
1.040458553E1,3.435376659E-2,9.427312016E-1,-5.967169285E0,6.041277313E0
1.040707006E1,2.157096937E-2,9.544488192E-1,-5.993799686E0,6.069355199E0
1.040955459E1,2.663082560E-4,9.501878619E-1,-6.020430565E0,6.094952111E0
1.041203912E1,-2.316881903E-2,9.363398552E-1,-6.044930935E0,6.117062949E0
1.041452365E1,-4.873441160E-2,9.182308912E-1,-6.073692322E0,6.142903339E0
1.041700818E1,-7.856093347E-2,9.054480791E-1,-6.115236282E0,6.182404292E0
1.041949272E1,-1.114500016E-1,9.033176303E-1,-6.170628548E0,6.237392125E0
1.042197730E1,-1.444722265E-1,9.118394852E-1,-6.233477116E0,6.301472877E0
1.042446449E1,-1.817553788E-1,9.182308912E-1,-6.300453663E0,6.369607472E0
1.042694907E1,-2.211690098E-1,9.278179407E-1,-6.369694233E0,6.440711644E0
1.042943365E1,-2.531259954E-1,9.427312016E-1,-6.420825005E0,6.494598419E0
1.043191829E1,-2.786915898E-1,9.363398552E-1,-6.471956253E0,6.545274560E0
1.043440287E1,-2.978657782E-1,9.278179407E-1,-6.514565945E0,6.587043312E0
1.043688745E1,-3.074528873E-1,9.224917889E-1,-6.543326855E0,6.615182893E0
1.043937209E1,-3.117138147E-1,9.107742310E-1,-6.555044651E0,6.625351732E0
1.044185626E1,-3.085181117E-1,9.022523761E-1,-6.550783634E0,6.619819408E0
1.044432454E1,-2.925396264E-1,8.926652670E-1,-6.530544281E0,6.597760174E0
1.044680870E1,-2.712349594E-1,8.873391151E-1,-6.508174419E0,6.573984589E0
1.044929292E1,-2.392779738E-1,8.830781579E-1,-6.486869812E0,6.551073266E0
1.045177709E1,-2.030600458E-1,8.830781579E-1,-6.475152016E0,6.538245486E0
1.045426126E1,-1.668421179E-1,8.830781579E-1,-6.462369442E0,6.524559918E0
1.045674542E1,-1.348851323E-1,8.798824549E-1,-6.448521137E0,6.509670651E0
1.045922964E1,-1.093195379E-1,8.639039993E-1,-6.431477547E0,6.490160577E0
1.046171448E1,-9.027849883E-2,8.415340781E-1,-6.416564465E0,6.472142562E0
1.046422568E1,-7.430000603E-2,8.171668649E-1,-6.404846668E0,6.457193122E0
1.046671053E1,-6.151720881E-2,8.054493070E-1,-6.400585651E0,6.451358743E0
1.046919542E1,-5.086487532E-2,8.129059672E-1,-6.400585651E0,6.452201177E0
1.047168027E1,-5.512581021E-2,8.212946653E-1,-6.390998840E0,6.443790031E0
1.047416511E1,-5.619104207E-2,8.734911084E-1,-6.388868332E0,6.448548884E0
1.047665001E1,-5.406057462E-2,9.587097168E-1,-6.398455143E0,6.470106265E0
1.047913490E1,-3.914731368E-2,1.042863131E0,-6.411238194E0,6.495619385E0
1.048161865E1,-6.125089712E-3,1.155777812E0,-6.431477547E0,6.534505590E0
1.048406011E1,2.689713426E-2,1.231409431E0,-6.455977917E0,6.572422955E0
1.048654386E1,4.181039706E-2,1.254844546E0,-6.491130352E0,6.611441310E0
1.048902766E1,3.967992961E-2,1.248453140E0,-6.536935806E0,6.655203939E0
1.049151141E1,1.944050193E-2,1.220757008E0,-6.601914883E0,6.713859227E0
1.049399516E1,-1.997311972E-2,1.166430116E0,-6.675415993E0,6.776587402E0
1.049647891E1,-7.323476672E-2,1.098255277E0,-6.756373405E0,6.845444440E0
1.049896272E1,-1.327546686E-1,1.017297506E0,-6.840527058E0,6.917031765E0
1.050144725E1,-1.934729517E-1,9.267527461E-1,-6.920286179E0,6.984745037E0
1.050395980E1,-2.499302924E-1,8.500559330E-1,-6.985265732E0,7.041235515E0
1.050644433E1,-3.063876629E-1,7.798837423E-1,-7.036396503E0,7.086110908E0
1.050892881E1,-3.575188220E-1,7.138392925E-1,-7.069418907E0,7.114356607E0
1.051141334E1,-4.033238590E-1,6.637732983E-1,-7.090723515E0,7.133135712E0
1.051389782E1,-4.395417869E-1,6.041202545E-1,-7.096049786E0,7.135270200E0
1.051638235E1,-4.821510911E-1,5.412715077E-1,-7.074745178E0,7.111783451E0
1.051886683E1,-5.290213227E-1,4.720313847E-1,-7.027874947E0,7.063547512E0
1.052135105E1,-5.812177658E-1,3.878779709E-1,-6.950112820E0,6.985150794E0
1.052382433E1,-6.291532516E-1,3.079854846E-1,-6.850114346E0,6.885837307E0
1.052630855E1,-6.728277802E-1,2.483324558E-1,-6.722286224E0,6.760436252E0
1.052879277E1,-7.111762166E-1,2.131797522E-1,-6.588066578E0,6.629769110E0
1.053127704E1,-7.334129214E-1,2.026605755E-1,-6.452782154E0,6.497489003E0
1.053376126E1,-7.440652847E-1,2.079867423E-1,-6.326019287E0,6.373022176E0
1.053624548E1,-7.344781756E-1,2.280930281E-1,-6.217498779E0,6.264884332E0
1.053872969E1,-7.184996605E-1,2.547238469E-1,-6.131215096E0,6.178424115E0
1.054121308E1,-6.909367442E-1,3.101159632E-1,-6.065170765E0,6.112271419E0
1.054366428E1,-6.483274698E-1,3.420729637E-1,-6.008713245E0,6.053261706E0
1.054614766E1,-5.971962810E-1,3.718994856E-1,-5.963973522E0,6.005325370E0
1.054863105E1,-5.567173958E-1,4.070521593E-1,-5.935212135E0,5.975145924E0
1.055111438E1,-5.087819099E-1,4.336830080E-1,-5.918168545E0,5.955808837E0
1.055359777E1,-4.501941204E-1,4.603138268E-1,-5.895798683E0,5.930852020E0
1.055608115E1,-3.894758224E-1,4.635095298E-1,-5.871298313E0,5.902429702E0
1.055856454E1,-3.426055610E-1,4.507267177E-1,-5.840406418E0,5.867783250E0
1.056104855E1,-3.117138147E-1,4.049217105E-1,-5.802057743E0,5.824517246E0
1.056355626E1,-2.957353294E-1,3.228987455E-1,-5.762644291E0,5.779255333E0
1.056604027E1,-2.968005538E-1,2.142449915E-1,-5.720035076E0,5.731735580E0
1.056852422E1,-3.063876629E-1,9.720251709E-2,-5.674230099E0,5.683327277E0
1.057100824E1,-3.159747422E-1,-2.103835158E-2,-5.631753922E0,5.640650218E0
1.057349225E1,-3.213009238E-1,-1.328878254E-1,-5.604057789E0,5.614833671E0
1.057597626E1,-3.244965971E-1,-2.415415943E-1,-5.580622673E0,5.595264945E0
1.057846022E1,-3.244965971E-1,-3.395430148E-1,-5.574231148E0,5.593982516E0
1.058094485E1,-3.213009238E-1,-4.352808297E-1,-5.578492165E0,5.604665781E0
1.058345396E1,-3.159747422E-1,-5.173037648E-1,-5.597666264E0,5.630391711E0
1.058593860E1,-3.138442934E-1,-5.918700695E-1,-5.627492905E0,5.667229024E0
1.058842324E1,-3.149095178E-1,-6.653711796E-1,-5.669036865E0,5.716630633E0
1.059090787E1,-3.159747422E-1,-7.282199264E-1,-5.710447788E0,5.765358466E0
1.059339251E1,-3.181052208E-1,-7.846772671E-1,-5.750926971E0,5.812922705E0
1.059587714E1,-3.170399666E-1,-8.411346078E-1,-5.776492596E0,5.846014752E0
1.059836178E1,-3.106485903E-1,-8.720263839E-1,-5.793536186E0,5.867026001E0
1.060084600E1,-3.053224087E-1,-8.997224569E-1,-5.795666695E0,5.873029432E0
1.060331459E1,-2.957353294E-1,-9.210271239E-1,-5.786079407E0,5.866384342E0
1.060579881E1,-2.840177417E-1,-9.402012825E-1,-5.778622627E0,5.861495031E0
1.060828303E1,-2.584521770E-1,-9.785496593E-1,-5.774362087E0,5.862389827E0
1.061076725E1,-2.105166763E-1,-1.046591401E0,-5.753057480E0,5.851268341E0
1.061325147E1,-1.497983932E-1,-1.143527627E0,-5.743470192E0,5.858117858E0
1.061573568E1,-9.240896255E-2,-1.244724751E0,-5.738143921E0,5.872322775E0
1.061821990E1,-4.340824485E-2,-1.337400079E0,-5.733882904E0,5.887948404E0
1.062070386E1,-1.038602181E-2,-1.419422984E0,-5.718969822E0,5.892493980E0
1.062317693E1,-7.989247679E-4,-1.482271791E0,-5.673164845E0,5.863610633E0
1.062566089E1,-1.358172111E-2,-1.524881124E0,-5.609384060E0,5.812971395E0
1.062814480E1,-5.406057462E-2,-1.554707646E0,-5.525230408E0,5.740053089E0
1.063062876E1,-1.199718714E-1,-1.557903290E0,-5.418707371E0,5.639489824E0
1.063311272E1,-1.732335240E-1,-1.530207276E0,-5.301531792E0,5.520668755E0
